Epoch 1 Training:   0%|                                                                                                          | 0/13500 [00:00<?, ?it/s]C:\Projects\Sereact_coding_challenge\.venv\Lib\site-packages\torch\utils\checkpoint.py:61: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
Epoch 1 Training:   2%|█▎                                                                  | 255/13500 [1:29:12<98:04:16, 26.66s/it, loss=0.941, batch=254]
Decoded response: ['[INST]<image>\nCreate a detailed description describing the elements of the given worldwide landmark image. Identify the name of the landmark and describe the objects, colors, perspectives, etc.[/INST]The image features the Hoi An Ancient Town in Vietnam. The scene includes a traditional wooden boat floating on the water, surrounded by colorful buildings with pagodas and ornate details. The landmark is known for its unique architecture and lively atmosphere, reflecting its rich history and cultural significance. The perspective of the image gives a sense of being immersed in the town, showcasing the harmonious blend of nature and man-made structures.']
Epoch 2 Training:   2%|█▎                                                                    | 255/13500 [43:37<32:20:30,  8.79s/it, loss=0.801, batch=254]
Epoch 01689: adjusting learning rate of group 0 to 1.8625e-04.
Epoch 01690: adjusting learning rate of group 0 to 1.8623e-04.
Epoch 01691: adjusting learning rate of group 0 to 1.8622e-04.
Epoch 01692: adjusting learning rate of group 0 to 1.8620e-04.
Epoch 01693: adjusting learning rate of group 0 to 1.8619e-04.
Epoch 01694: adjusting learning rate of group 0 to 1.8617e-04.
Epoch 01695: adjusting learning rate of group 0 to 1.8615e-04.
Epoch 01696: adjusting learning rate of group 0 to 1.8614e-04.
Epoch 01697: adjusting learning rate of group 0 to 1.8612e-04.
Epoch 01698: adjusting learning rate of group 0 to 1.8611e-04.
Epoch 01699: adjusting learning rate of group 0 to 1.8609e-04.
Epoch 01700: adjusting learning rate of group 0 to 1.8607e-04.
Epoch 01701: adjusting learning rate of group 0 to 1.8606e-04.
Epoch 01702: adjusting learning rate of group 0 to 1.8604e-04.
Epoch 01703: adjusting learning rate of group 0 to 1.8603e-04.
Epoch 01704: adjusting learning rate of group 0 to 1.8601e-04.
Epoch 01705: adjusting learning rate of group 0 to 1.8599e-04.
Epoch 01706: adjusting learning rate of group 0 to 1.8598e-04.
Epoch 01707: adjusting learning rate of group 0 to 1.8596e-04.
Epoch 01708: adjusting learning rate of group 0 to 1.8595e-04.
Epoch 01709: adjusting learning rate of group 0 to 1.8593e-04.
Epoch 01710: adjusting learning rate of group 0 to 1.8591e-04.
Epoch 01711: adjusting learning rate of group 0 to 1.8590e-04.
Epoch 01712: adjusting learning rate of group 0 to 1.8588e-04.
Epoch 01713: adjusting learning rate of group 0 to 1.8587e-04.
Epoch 01714: adjusting learning rate of group 0 to 1.8585e-04.
Epoch 01715: adjusting learning rate of group 0 to 1.8583e-04.
Epoch 01716: adjusting learning rate of group 0 to 1.8582e-04.
Epoch 01717: adjusting learning rate of group 0 to 1.8580e-04.
Epoch 01718: adjusting learning rate of group 0 to 1.8578e-04.
Epoch 01719: adjusting learning rate of group 0 to 1.8577e-04.
Epoch 01720: adjusting learning rate of group 0 to 1.8575e-04.
Epoch 01721: adjusting learning rate of group 0 to 1.8574e-04.
Epoch 01722: adjusting learning rate of group 0 to 1.8572e-04.
Epoch 01723: adjusting learning rate of group 0 to 1.8570e-04.
Epoch 01724: adjusting learning rate of group 0 to 1.8569e-04.
Epoch 01725: adjusting learning rate of group 0 to 1.8567e-04.
Epoch 01726: adjusting learning rate of group 0 to 1.8566e-04.
Epoch 01727: adjusting learning rate of group 0 to 1.8564e-04.
Epoch 01728: adjusting learning rate of group 0 to 1.8562e-04.
Epoch 01729: adjusting learning rate of group 0 to 1.8561e-04.
Epoch 01730: adjusting learning rate of group 0 to 1.8559e-04.
Epoch 01731: adjusting learning rate of group 0 to 1.8557e-04.
Epoch 01732: adjusting learning rate of group 0 to 1.8556e-04.
Epoch 01733: adjusting learning rate of group 0 to 1.8554e-04.
Epoch 01734: adjusting learning rate of group 0 to 1.8553e-04.
Epoch 01735: adjusting learning rate of group 0 to 1.8551e-04.
Epoch 01736: adjusting learning rate of group 0 to 1.8549e-04.
Epoch 01737: adjusting learning rate of group 0 to 1.8548e-04.
Epoch 01738: adjusting learning rate of group 0 to 1.8546e-04.
Epoch 01739: adjusting learning rate of group 0 to 1.8544e-04.
Epoch 01740: adjusting learning rate of group 0 to 1.8543e-04.
Epoch 01741: adjusting learning rate of group 0 to 1.8541e-04.
Epoch 01742: adjusting learning rate of group 0 to 1.8540e-04.
Epoch 01743: adjusting learning rate of group 0 to 1.8538e-04.
Epoch 01744: adjusting learning rate of group 0 to 1.8536e-04.
Epoch 01745: adjusting learning rate of group 0 to 1.8535e-04.
Epoch 01746: adjusting learning rate of group 0 to 1.8533e-04.
Epoch 01747: adjusting learning rate of group 0 to 1.8531e-04.
Epoch 01748: adjusting learning rate of group 0 to 1.8530e-04.
Epoch 01749: adjusting learning rate of group 0 to 1.8528e-04.
Epoch 01750: adjusting learning rate of group 0 to 1.8526e-04.
Epoch 01751: adjusting learning rate of group 0 to 1.8525e-04.
Epoch 01752: adjusting learning rate of group 0 to 1.8523e-04.
Epoch 01753: adjusting learning rate of group 0 to 1.8521e-04.
Epoch 01754: adjusting learning rate of group 0 to 1.8520e-04.
Epoch 01755: adjusting learning rate of group 0 to 1.8518e-04.
Epoch 01756: adjusting learning rate of group 0 to 1.8517e-04.
Epoch 01757: adjusting learning rate of group 0 to 1.8515e-04.
Epoch 01758: adjusting learning rate of group 0 to 1.8513e-04.
Epoch 01759: adjusting learning rate of group 0 to 1.8512e-04.
Epoch 01760: adjusting learning rate of group 0 to 1.8510e-04.
Epoch 01761: adjusting learning rate of group 0 to 1.8508e-04.
Epoch 01762: adjusting learning rate of group 0 to 1.8507e-04.
Epoch 01763: adjusting learning rate of group 0 to 1.8505e-04.
Epoch 01764: adjusting learning rate of group 0 to 1.8503e-04.
Epoch 01765: adjusting learning rate of group 0 to 1.8502e-04.
Epoch 01766: adjusting learning rate of group 0 to 1.8500e-04.
Epoch 01767: adjusting learning rate of group 0 to 1.8498e-04.
Epoch 01768: adjusting learning rate of group 0 to 1.8497e-04.
Epoch 01769: adjusting learning rate of group 0 to 1.8495e-04.
Epoch 01770: adjusting learning rate of group 0 to 1.8493e-04.
Epoch 01771: adjusting learning rate of group 0 to 1.8492e-04.
Epoch 01772: adjusting learning rate of group 0 to 1.8490e-04.
Epoch 01773: adjusting learning rate of group 0 to 1.8488e-04.
Epoch 01774: adjusting learning rate of group 0 to 1.8487e-04.
Epoch 01775: adjusting learning rate of group 0 to 1.8485e-04.
Epoch 01776: adjusting learning rate of group 0 to 1.8483e-04.
Epoch 01777: adjusting learning rate of group 0 to 1.8482e-04.
Epoch 01778: adjusting learning rate of group 0 to 1.8480e-04.
Epoch 01779: adjusting learning rate of group 0 to 1.8478e-04.
Epoch 01780: adjusting learning rate of group 0 to 1.8477e-04.
Epoch 01781: adjusting learning rate of group 0 to 1.8475e-04.
Epoch 01782: adjusting learning rate of group 0 to 1.8473e-04.
Epoch 01783: adjusting learning rate of group 0 to 1.8472e-04.
Epoch 01784: adjusting learning rate of group 0 to 1.8470e-04.
Epoch 01785: adjusting learning rate of group 0 to 1.8468e-04.
Epoch 01786: adjusting learning rate of group 0 to 1.8467e-04.
Epoch 01787: adjusting learning rate of group 0 to 1.8465e-04.
Epoch 01788: adjusting learning rate of group 0 to 1.8463e-04.
Epoch 01789: adjusting learning rate of group 0 to 1.8462e-04.
Epoch 01790: adjusting learning rate of group 0 to 1.8460e-04.
Epoch 01791: adjusting learning rate of group 0 to 1.8458e-04.
Epoch 01792: adjusting learning rate of group 0 to 1.8457e-04.
Epoch 01793: adjusting learning rate of group 0 to 1.8455e-04.
Epoch 01794: adjusting learning rate of group 0 to 1.8453e-04.
Epoch 01795: adjusting learning rate of group 0 to 1.8452e-04.
Epoch 01796: adjusting learning rate of group 0 to 1.8450e-04.
Epoch 01797: adjusting learning rate of group 0 to 1.8448e-04.
Epoch 01798: adjusting learning rate of group 0 to 1.8447e-04.
Epoch 01799: adjusting learning rate of group 0 to 1.8445e-04.
Epoch 01800: adjusting learning rate of group 0 to 1.8443e-04.
Epoch 01801: adjusting learning rate of group 0 to 1.8442e-04.
Epoch 01802: adjusting learning rate of group 0 to 1.8440e-04.
Epoch 01803: adjusting learning rate of group 0 to 1.8438e-04.
Epoch 01804: adjusting learning rate of group 0 to 1.8437e-04.
Epoch 01805: adjusting learning rate of group 0 to 1.8435e-04.
Epoch 01806: adjusting learning rate of group 0 to 1.8433e-04.
Epoch 01807: adjusting learning rate of group 0 to 1.8431e-04.
Epoch 01808: adjusting learning rate of group 0 to 1.8430e-04.
Epoch 01809: adjusting learning rate of group 0 to 1.8428e-04.
Epoch 01810: adjusting learning rate of group 0 to 1.8426e-04.
Epoch 01811: adjusting learning rate of group 0 to 1.8425e-04.
Epoch 01812: adjusting learning rate of group 0 to 1.8423e-04.
Epoch 01813: adjusting learning rate of group 0 to 1.8421e-04.
Epoch 01814: adjusting learning rate of group 0 to 1.8420e-04.
Epoch 01815: adjusting learning rate of group 0 to 1.8418e-04.
Epoch 01816: adjusting learning rate of group 0 to 1.8416e-04.
Epoch 01817: adjusting learning rate of group 0 to 1.8415e-04.
Epoch 01818: adjusting learning rate of group 0 to 1.8413e-04.
Epoch 01819: adjusting learning rate of group 0 to 1.8411e-04.
Epoch 01820: adjusting learning rate of group 0 to 1.8409e-04.
Epoch 01821: adjusting learning rate of group 0 to 1.8408e-04.
Epoch 01822: adjusting learning rate of group 0 to 1.8406e-04.
Epoch 01823: adjusting learning rate of group 0 to 1.8404e-04.
Epoch 01824: adjusting learning rate of group 0 to 1.8403e-04.
Epoch 01825: adjusting learning rate of group 0 to 1.8401e-04.
Epoch 01826: adjusting learning rate of group 0 to 1.8399e-04.
Epoch 01827: adjusting learning rate of group 0 to 1.8398e-04.
Epoch 01828: adjusting learning rate of group 0 to 1.8396e-04.
Epoch 01829: adjusting learning rate of group 0 to 1.8394e-04.
Epoch 01830: adjusting learning rate of group 0 to 1.8392e-04.
Epoch 01831: adjusting learning rate of group 0 to 1.8391e-04.
Epoch 01832: adjusting learning rate of group 0 to 1.8389e-04.
Epoch 01833: adjusting learning rate of group 0 to 1.8387e-04.
Epoch 01834: adjusting learning rate of group 0 to 1.8386e-04.
Epoch 01835: adjusting learning rate of group 0 to 1.8384e-04.
Epoch 01836: adjusting learning rate of group 0 to 1.8382e-04.
Epoch 01837: adjusting learning rate of group 0 to 1.8380e-04.
Epoch 01838: adjusting learning rate of group 0 to 1.8379e-04.
Epoch 01839: adjusting learning rate of group 0 to 1.8377e-04.
Epoch 01840: adjusting learning rate of group 0 to 1.8375e-04.
Epoch 01841: adjusting learning rate of group 0 to 1.8374e-04.
Epoch 01842: adjusting learning rate of group 0 to 1.8372e-04.
Epoch 01843: adjusting learning rate of group 0 to 1.8370e-04.
Epoch 01844: adjusting learning rate of group 0 to 1.8368e-04.
Epoch 01845: adjusting learning rate of group 0 to 1.8367e-04.
Epoch 01846: adjusting learning rate of group 0 to 1.8365e-04.
Epoch 01847: adjusting learning rate of group 0 to 1.8363e-04.
Epoch 01848: adjusting learning rate of group 0 to 1.8362e-04.
Epoch 01849: adjusting learning rate of group 0 to 1.8360e-04.
Epoch 01850: adjusting learning rate of group 0 to 1.8358e-04.
Epoch 01851: adjusting learning rate of group 0 to 1.8356e-04.
Epoch 01852: adjusting learning rate of group 0 to 1.8355e-04.
Epoch 01853: adjusting learning rate of group 0 to 1.8353e-04.
Epoch 01854: adjusting learning rate of group 0 to 1.8351e-04.
Epoch 01855: adjusting learning rate of group 0 to 1.8349e-04.
Epoch 01856: adjusting learning rate of group 0 to 1.8348e-04.
Epoch 01857: adjusting learning rate of group 0 to 1.8346e-04.
Epoch 01858: adjusting learning rate of group 0 to 1.8344e-04.
Epoch 01859: adjusting learning rate of group 0 to 1.8343e-04.
Epoch 01860: adjusting learning rate of group 0 to 1.8341e-04.
Epoch 01861: adjusting learning rate of group 0 to 1.8339e-04.
Epoch 01862: adjusting learning rate of group 0 to 1.8337e-04.
Epoch 01863: adjusting learning rate of group 0 to 1.8336e-04.
Epoch 01864: adjusting learning rate of group 0 to 1.8334e-04.
Epoch 01865: adjusting learning rate of group 0 to 1.8332e-04.
Epoch 01866: adjusting learning rate of group 0 to 1.8330e-04.
Epoch 01867: adjusting learning rate of group 0 to 1.8329e-04.
Epoch 01868: adjusting learning rate of group 0 to 1.8327e-04.
Epoch 01869: adjusting learning rate of group 0 to 1.8325e-04.
Epoch 01870: adjusting learning rate of group 0 to 1.8323e-04.
Epoch 01871: adjusting learning rate of group 0 to 1.8322e-04.
Epoch 01872: adjusting learning rate of group 0 to 1.8320e-04.
Epoch 01873: adjusting learning rate of group 0 to 1.8318e-04.
Epoch 01874: adjusting learning rate of group 0 to 1.8316e-04.
Epoch 01875: adjusting learning rate of group 0 to 1.8315e-04.
Epoch 01876: adjusting learning rate of group 0 to 1.8313e-04.
Epoch 01877: adjusting learning rate of group 0 to 1.8311e-04.
Epoch 01878: adjusting learning rate of group 0 to 1.8309e-04.
Epoch 01879: adjusting learning rate of group 0 to 1.8308e-04.
Epoch 01880: adjusting learning rate of group 0 to 1.8306e-04.
Epoch 01881: adjusting learning rate of group 0 to 1.8304e-04.
Epoch 01882: adjusting learning rate of group 0 to 1.8302e-04.
Epoch 01883: adjusting learning rate of group 0 to 1.8301e-04.
Epoch 01884: adjusting learning rate of group 0 to 1.8299e-04.
Epoch 01885: adjusting learning rate of group 0 to 1.8297e-04.
Epoch 01886: adjusting learning rate of group 0 to 1.8295e-04.
Epoch 01887: adjusting learning rate of group 0 to 1.8294e-04.
Epoch 01888: adjusting learning rate of group 0 to 1.8292e-04.
Epoch 01889: adjusting learning rate of group 0 to 1.8290e-04.
Epoch 01890: adjusting learning rate of group 0 to 1.8288e-04.
Epoch 01891: adjusting learning rate of group 0 to 1.8287e-04.
Epoch 01892: adjusting learning rate of group 0 to 1.8285e-04.
Epoch 01893: adjusting learning rate of group 0 to 1.8283e-04.
Epoch 01894: adjusting learning rate of group 0 to 1.8281e-04.
Epoch 01895: adjusting learning rate of group 0 to 1.8280e-04.
Epoch 01896: adjusting learning rate of group 0 to 1.8278e-04.
Epoch 01897: adjusting learning rate of group 0 to 1.8276e-04.
Epoch 01898: adjusting learning rate of group 0 to 1.8274e-04.
Epoch 01899: adjusting learning rate of group 0 to 1.8273e-04.
Epoch 01900: adjusting learning rate of group 0 to 1.8271e-04.
Epoch 01901: adjusting learning rate of group 0 to 1.8269e-04.
Epoch 01902: adjusting learning rate of group 0 to 1.8267e-04.
Epoch 01903: adjusting learning rate of group 0 to 1.8266e-04.
Epoch 01904: adjusting learning rate of group 0 to 1.8264e-04.
Epoch 01905: adjusting learning rate of group 0 to 1.8262e-04.
Epoch 01906: adjusting learning rate of group 0 to 1.8260e-04.
Epoch 01907: adjusting learning rate of group 0 to 1.8258e-04.
Epoch 01908: adjusting learning rate of group 0 to 1.8257e-04.
Epoch 01909: adjusting learning rate of group 0 to 1.8255e-04.
Epoch 01910: adjusting learning rate of group 0 to 1.8253e-04.
Epoch 01911: adjusting learning rate of group 0 to 1.8251e-04.
Epoch 01912: adjusting learning rate of group 0 to 1.8250e-04.
Epoch 01913: adjusting learning rate of group 0 to 1.8248e-04.
Epoch 01914: adjusting learning rate of group 0 to 1.8246e-04.
Epoch 01915: adjusting learning rate of group 0 to 1.8244e-04.
Epoch 01916: adjusting learning rate of group 0 to 1.8242e-04.
Epoch 01917: adjusting learning rate of group 0 to 1.8241e-04.
Epoch 01918: adjusting learning rate of group 0 to 1.8239e-04.
Epoch 01919: adjusting learning rate of group 0 to 1.8237e-04.
Epoch 01920: adjusting learning rate of group 0 to 1.8235e-04.
Epoch 01921: adjusting learning rate of group 0 to 1.8234e-04.
Epoch 01922: adjusting learning rate of group 0 to 1.8232e-04.
Epoch 01923: adjusting learning rate of group 0 to 1.8230e-04.
Epoch 01924: adjusting learning rate of group 0 to 1.8228e-04.
Epoch 01925: adjusting learning rate of group 0 to 1.8226e-04.
Epoch 01926: adjusting learning rate of group 0 to 1.8225e-04.
Epoch 01927: adjusting learning rate of group 0 to 1.8223e-04.
Epoch 01928: adjusting learning rate of group 0 to 1.8221e-04.
Epoch 01929: adjusting learning rate of group 0 to 1.8219e-04.
Epoch 01930: adjusting learning rate of group 0 to 1.8217e-04.
Epoch 01931: adjusting learning rate of group 0 to 1.8216e-04.
Epoch 01932: adjusting learning rate of group 0 to 1.8214e-04.
Epoch 01933: adjusting learning rate of group 0 to 1.8212e-04.
Epoch 01934: adjusting learning rate of group 0 to 1.8210e-04.
Epoch 01935: adjusting learning rate of group 0 to 1.8209e-04.
Epoch 01936: adjusting learning rate of group 0 to 1.8207e-04.
Epoch 01937: adjusting learning rate of group 0 to 1.8205e-04.
Epoch 01938: adjusting learning rate of group 0 to 1.8203e-04.
Epoch 01939: adjusting learning rate of group 0 to 1.8201e-04.
Epoch 01940: adjusting learning rate of group 0 to 1.8200e-04.
Epoch 01941: adjusting learning rate of group 0 to 1.8198e-04.
Epoch 01942: adjusting learning rate of group 0 to 1.8196e-04.
Epoch 01943: adjusting learning rate of group 0 to 1.8194e-04.
Epoch 01944: adjusting learning rate of group 0 to 1.8192e-04.
Epoch 01945: adjusting learning rate of group 0 to 1.8191e-04.
Epoch 01946: adjusting learning rate of group 0 to 1.8189e-04.
Epoch 01947: adjusting learning rate of group 0 to 1.8187e-04.
Epoch 01948: adjusting learning rate of group 0 to 1.8185e-04.
Epoch 01949: adjusting learning rate of group 0 to 1.8183e-04.
Epoch 01950: adjusting learning rate of group 0 to 1.8181e-04.
Epoch 01951: adjusting learning rate of group 0 to 1.8180e-04.
Epoch 01952: adjusting learning rate of group 0 to 1.8178e-04.
Epoch 01953: adjusting learning rate of group 0 to 1.8176e-04.
Epoch 01954: adjusting learning rate of group 0 to 1.8174e-04.
Epoch 01955: adjusting learning rate of group 0 to 1.8172e-04.
Epoch 01956: adjusting learning rate of group 0 to 1.8171e-04.
Epoch 01957: adjusting learning rate of group 0 to 1.8169e-04.
Epoch 01958: adjusting learning rate of group 0 to 1.8167e-04.
Epoch 01959: adjusting learning rate of group 0 to 1.8165e-04.
Epoch 01960: adjusting learning rate of group 0 to 1.8163e-04.
Epoch 01961: adjusting learning rate of group 0 to 1.8162e-04.
Epoch 01962: adjusting learning rate of group 0 to 1.8160e-04.
Epoch 01963: adjusting learning rate of group 0 to 1.8158e-04.
Epoch 01964: adjusting learning rate of group 0 to 1.8156e-04.
Epoch 01965: adjusting learning rate of group 0 to 1.8154e-04.
Epoch 01966: adjusting learning rate of group 0 to 1.8152e-04.
Epoch 01967: adjusting learning rate of group 0 to 1.8151e-04.
Epoch 01968: adjusting learning rate of group 0 to 1.8149e-04.
Epoch 01969: adjusting learning rate of group 0 to 1.8147e-04.
Epoch 01970: adjusting learning rate of group 0 to 1.8145e-04.
Epoch 01971: adjusting learning rate of group 0 to 1.8143e-04.
Epoch 01972: adjusting learning rate of group 0 to 1.8142e-04.
Epoch 01973: adjusting learning rate of group 0 to 1.8140e-04.
Epoch 01974: adjusting learning rate of group 0 to 1.8138e-04.
Epoch 01975: adjusting learning rate of group 0 to 1.8136e-04.
Epoch 01976: adjusting learning rate of group 0 to 1.8134e-04.
Epoch 01977: adjusting learning rate of group 0 to 1.8132e-04.
Epoch 01978: adjusting learning rate of group 0 to 1.8131e-04.
Epoch 01979: adjusting learning rate of group 0 to 1.8129e-04.
Epoch 01980: adjusting learning rate of group 0 to 1.8127e-04.
Epoch 01981: adjusting learning rate of group 0 to 1.8125e-04.
Epoch 01982: adjusting learning rate of group 0 to 1.8123e-04.
Epoch 01983: adjusting learning rate of group 0 to 1.8121e-04.
Epoch 01984: adjusting learning rate of group 0 to 1.8120e-04.
Epoch 01985: adjusting learning rate of group 0 to 1.8118e-04.
Epoch 01986: adjusting learning rate of group 0 to 1.8116e-04.
Epoch 01987: adjusting learning rate of group 0 to 1.8114e-04.
Epoch 01988: adjusting learning rate of group 0 to 1.8112e-04.
Epoch 01989: adjusting learning rate of group 0 to 1.8110e-04.
Epoch 01990: adjusting learning rate of group 0 to 1.8109e-04.
Epoch 01991: adjusting learning rate of group 0 to 1.8107e-04.
Epoch 01992: adjusting learning rate of group 0 to 1.8105e-04.
Epoch 01993: adjusting learning rate of group 0 to 1.8103e-04.
Epoch 01994: adjusting learning rate of group 0 to 1.8101e-04.
Epoch 01995: adjusting learning rate of group 0 to 1.8099e-04.
Epoch 01996: adjusting learning rate of group 0 to 1.8098e-04.
Epoch 01997: adjusting learning rate of group 0 to 1.8096e-04.
Epoch 01998: adjusting learning rate of group 0 to 1.8094e-04.
Epoch 01999: adjusting learning rate of group 0 to 1.8092e-04.
Epoch 02000: adjusting learning rate of group 0 to 1.8090e-04.
Epoch 02001: adjusting learning rate of group 0 to 1.8088e-04.
Epoch 02002: adjusting learning rate of group 0 to 1.8086e-04.
Epoch 02003: adjusting learning rate of group 0 to 1.8085e-04.
Epoch 02004: adjusting learning rate of group 0 to 1.8083e-04.
Epoch 02005: adjusting learning rate of group 0 to 1.8081e-04.
Epoch 02006: adjusting learning rate of group 0 to 1.8079e-04.
Epoch 02007: adjusting learning rate of group 0 to 1.8077e-04.
Epoch 02008: adjusting learning rate of group 0 to 1.8075e-04.
Epoch 02009: adjusting learning rate of group 0 to 1.8074e-04.
Epoch 02010: adjusting learning rate of group 0 to 1.8072e-04.
Epoch 02011: adjusting learning rate of group 0 to 1.8070e-04.
Epoch 02012: adjusting learning rate of group 0 to 1.8068e-04.
Epoch 02013: adjusting learning rate of group 0 to 1.8066e-04.
Epoch 02014: adjusting learning rate of group 0 to 1.8064e-04.
Epoch 02015: adjusting learning rate of group 0 to 1.8062e-04.
Epoch 02016: adjusting learning rate of group 0 to 1.8061e-04.
Epoch 02017: adjusting learning rate of group 0 to 1.8059e-04.
Epoch 02018: adjusting learning rate of group 0 to 1.8057e-04.
Epoch 02019: adjusting learning rate of group 0 to 1.8055e-04.
Epoch 02020: adjusting learning rate of group 0 to 1.8053e-04.
Epoch 02021: adjusting learning rate of group 0 to 1.8051e-04.
Epoch 02022: adjusting learning rate of group 0 to 1.8049e-04.
Epoch 02023: adjusting learning rate of group 0 to 1.8047e-04.
Epoch 02024: adjusting learning rate of group 0 to 1.8046e-04.
Epoch 02025: adjusting learning rate of group 0 to 1.8044e-04.
Epoch 02026: adjusting learning rate of group 0 to 1.8042e-04.
Epoch 02027: adjusting learning rate of group 0 to 1.8040e-04.
Epoch 02028: adjusting learning rate of group 0 to 1.8038e-04.
Epoch 02029: adjusting learning rate of group 0 to 1.8036e-04.
Epoch 02030: adjusting learning rate of group 0 to 1.8034e-04.
Epoch 02031: adjusting learning rate of group 0 to 1.8033e-04.
Epoch 02032: adjusting learning rate of group 0 to 1.8031e-04.
Epoch 02033: adjusting learning rate of group 0 to 1.8029e-04.
Epoch 02034: adjusting learning rate of group 0 to 1.8027e-04.
Epoch 02035: adjusting learning rate of group 0 to 1.8025e-04.
Epoch 02036: adjusting learning rate of group 0 to 1.8023e-04.
Epoch 02037: adjusting learning rate of group 0 to 1.8021e-04.
Epoch 02038: adjusting learning rate of group 0 to 1.8019e-04.
Epoch 02039: adjusting learning rate of group 0 to 1.8018e-04.
Epoch 02040: adjusting learning rate of group 0 to 1.8016e-04.
Epoch 02041: adjusting learning rate of group 0 to 1.8014e-04.
Epoch 02042: adjusting learning rate of group 0 to 1.8012e-04.
Epoch 02043: adjusting learning rate of group 0 to 1.8010e-04.
Epoch 02044: adjusting learning rate of group 0 to 1.8008e-04.
Epoch 02045: adjusting learning rate of group 0 to 1.8006e-04.
Epoch 02046: adjusting learning rate of group 0 to 1.8004e-04.
Epoch 02047: adjusting learning rate of group 0 to 1.8003e-04.
Epoch 02048: adjusting learning rate of group 0 to 1.8001e-04.
Epoch 02049: adjusting learning rate of group 0 to 1.7999e-04.
Epoch 02050: adjusting learning rate of group 0 to 1.7997e-04.
Epoch 02051: adjusting learning rate of group 0 to 1.7995e-04.
Epoch 02052: adjusting learning rate of group 0 to 1.7993e-04.
Epoch 02053: adjusting learning rate of group 0 to 1.7991e-04.
Epoch 02054: adjusting learning rate of group 0 to 1.7989e-04.
Epoch 02055: adjusting learning rate of group 0 to 1.7987e-04.
Epoch 02056: adjusting learning rate of group 0 to 1.7986e-04.
Epoch 02057: adjusting learning rate of group 0 to 1.7984e-04.
Epoch 02058: adjusting learning rate of group 0 to 1.7982e-04.
Epoch 02059: adjusting learning rate of group 0 to 1.7980e-04.
Epoch 02060: adjusting learning rate of group 0 to 1.7978e-04.
Epoch 02061: adjusting learning rate of group 0 to 1.7976e-04.
Epoch 02062: adjusting learning rate of group 0 to 1.7974e-04.
Epoch 02063: adjusting learning rate of group 0 to 1.7972e-04.
Epoch 02064: adjusting learning rate of group 0 to 1.7970e-04.
Epoch 02065: adjusting learning rate of group 0 to 1.7968e-04.
Epoch 02066: adjusting learning rate of group 0 to 1.7967e-04.
Epoch 02067: adjusting learning rate of group 0 to 1.7965e-04.
Epoch 02068: adjusting learning rate of group 0 to 1.7963e-04.
Epoch 02069: adjusting learning rate of group 0 to 1.7961e-04.
Epoch 02070: adjusting learning rate of group 0 to 1.7959e-04.
Epoch 02071: adjusting learning rate of group 0 to 1.7957e-04.
Epoch 02072: adjusting learning rate of group 0 to 1.7955e-04.
Epoch 02073: adjusting learning rate of group 0 to 1.7953e-04.
Epoch 02074: adjusting learning rate of group 0 to 1.7951e-04.
Epoch 02075: adjusting learning rate of group 0 to 1.7949e-04.
Epoch 02076: adjusting learning rate of group 0 to 1.7948e-04.
Epoch 02077: adjusting learning rate of group 0 to 1.7946e-04.
Epoch 02078: adjusting learning rate of group 0 to 1.7944e-04.
Epoch 02079: adjusting learning rate of group 0 to 1.7942e-04.
Epoch 02080: adjusting learning rate of group 0 to 1.7940e-04.
Epoch 02081: adjusting learning rate of group 0 to 1.7938e-04.
Epoch 02082: adjusting learning rate of group 0 to 1.7936e-04.
Epoch 02083: adjusting learning rate of group 0 to 1.7934e-04.
Epoch 02084: adjusting learning rate of group 0 to 1.7932e-04.
Epoch 02085: adjusting learning rate of group 0 to 1.7930e-04.
Epoch 02086: adjusting learning rate of group 0 to 1.7928e-04.
Epoch 02087: adjusting learning rate of group 0 to 1.7927e-04.
Epoch 02088: adjusting learning rate of group 0 to 1.7925e-04.
Epoch 02089: adjusting learning rate of group 0 to 1.7923e-04.
Epoch 02090: adjusting learning rate of group 0 to 1.7921e-04.
Epoch 02091: adjusting learning rate of group 0 to 1.7919e-04.
Epoch 02092: adjusting learning rate of group 0 to 1.7917e-04.
Epoch 02093: adjusting learning rate of group 0 to 1.7915e-04.
Epoch 02094: adjusting learning rate of group 0 to 1.7913e-04.
Epoch 02095: adjusting learning rate of group 0 to 1.7911e-04.
Epoch 02096: adjusting learning rate of group 0 to 1.7909e-04.
Epoch 02097: adjusting learning rate of group 0 to 1.7907e-04.
Epoch 02098: adjusting learning rate of group 0 to 1.7905e-04.
Epoch 02099: adjusting learning rate of group 0 to 1.7903e-04.
Epoch 02100: adjusting learning rate of group 0 to 1.7902e-04.
Epoch 02101: adjusting learning rate of group 0 to 1.7900e-04.
Epoch 02102: adjusting learning rate of group 0 to 1.7898e-04.
Epoch 02103: adjusting learning rate of group 0 to 1.7896e-04.
Epoch 02104: adjusting learning rate of group 0 to 1.7894e-04.
Epoch 02105: adjusting learning rate of group 0 to 1.7892e-04.
Epoch 02106: adjusting learning rate of group 0 to 1.7890e-04.
Epoch 02107: adjusting learning rate of group 0 to 1.7888e-04.
Epoch 02108: adjusting learning rate of group 0 to 1.7886e-04.
Epoch 02109: adjusting learning rate of group 0 to 1.7884e-04.
Epoch 02110: adjusting learning rate of group 0 to 1.7882e-04.
